day,hour,time,time_h,open,open_h,setup,aosetup,telsetup,offsets,wfs,mode,magnitude
20190920,05:11:34,4603,1.27861111111,4057,1.12694444444,322,76,245,223,LBTI,FLAOAO,5.94999980927
20190920,06:28:22,6087,1.69083333333,5719,1.58861111111,164,100,64,203,LBTI,FLAOAO,5.94999980927
20190920,08:10:15,1672,0.464444444444,1521,0.4225,151,77,73,0,LBTI,FLAOAO,4.90000009537
20190920,08:38:26,3249,0.9025,2783,0.773055555556,348,60,288,116,LBTI,FLAOAO,0.0799999982119
20190920,09:33:10,10875,3.02083333333,9797,2.72138888889,552,87,465,526,LBTI,FLAOAO,5.23999977112
20190921,02:14:22,5703,1.58416666667,5123,1.42305555556,244,45,198,336,LBTI,FLAOAO,6.84999990463
20190921,03:49:44,3415,0.948611111111,2989,0.830277777778,137,72,65,287,LBTI,FLAOAO,5.86000013351
20190921,04:46:55,3057,0.849166666667,2745,0.7625,132,70,62,179,LBTI,FLAOAO,6.84999990463
20190921,05:39:18,3621,1.00583333333,3184,0.884444444444,125,74,50,311,LBTI,FLAOAO,6.84999990463
20190921,06:39:55,1358,0.377222222222,1104,0.306666666667,143,74,68,110,LBTI,FLAOAO,5.86000013351
20190928,17:19:41,756,0.21,399,0.110833333333,356,271,85,0,FLAO,FLAOAO,9.0
20190928,17:39:24,875,0.243055555556,300,0.0833333333333,574,326,247,0,FLAO,FLAOTT,9.0
20190930,01:34:31,976,0.271111111111,371,0.103055555556,442,302,140,162,FLAO,FLAOTT,7.59999990463
20190930,05:56:16,5060,1.40555555556,4465,1.24027777778,441,247,193,153,FLAO,FLAOTT,15.9799995422
20191003,01:45:00,786,0.218333333333,367,0.101944444444,408,283,125,10,FLAO,FLAOAO,7.59999990463
20191014,12:04:13,460,0.127777777778,47,0.0130555555556,412,288,124,0,FLAO,FLAOTT,10.9300003052
20191014,12:12:02,532,0.147777777778,247,0.0686111111111,284,175,109,0,FLAO,FLAOTT,10.9300003052
20191014,12:20:58,2043,0.5675,1691,0.469722222222,216,176,40,135,FLAO,FLAOTT,10.9300003052
20191016,06:58:51,1350,0.375,755,0.209722222222,434,276,158,160,FLAO,FLAOTT,15.5
20191016,12:09:37,2369,0.658055555556,1091,0.303055555556,819,332,486,459,FLAO,FLAOAO,7.59999990463
20191017,01:15:18,627,0.174166666667,185,0.0513888888889,370,339,30,71,FLAO,FLAOAO,7.57999992371
20191107,12:04:17,3663,1.0175,2947,0.818611111111,368,283,85,347,FLAO,FLAOTT,12.2700004578
20191108,11:17:36,3625,1.00694444444,3022,0.839444444444,323,263,60,278,FLAO,FLAOTT,12.2700004578
20191108,12:26:46,2715,0.754166666667,2217,0.615833333333,319,258,60,178,FLAO,FLAOTT,12.2700004578
20191112,01:09:29,3695,1.02638888889,2743,0.761944444444,925,144,781,26,LBTI,FLAOAO,4.90000009537
20191112,02:19:26,6399,1.7775,6134,1.70388888889,264,69,195,0,LBTI,FLAOAO,5.94999980927
20191112,06:03:56,2200,0.611111111111,1764,0.49,436,97,338,0,LBTI,FLAOAO,4.57999992371
20191113,03:04:43,1278,0.355,626,0.173888888889,595,289,306,55,FLAO,FLAOAO,4.96000003815
20191113,03:33:29,2734,0.759444444444,2077,0.576944444444,458,263,195,199,FLAO,FLAOAO,4.92999982834
20191113,04:24:28,3337,0.926944444444,2584,0.717777777778,331,301,30,421,FLAO,FLAOAO,5.80999994278
20191113,05:24:18,2232,0.62,1517,0.421388888889,512,279,233,202,FLAO,FLAOAO,6.40999984741
20191113,06:10:12,3158,0.877222222222,2381,0.661388888889,411,306,105,365,FLAO,FLAOAO,4.71999979019
20191207,04:35:56,3896,1.08222222222,3351,0.930833333333,520,58,462,25,LBTI,FLAOAO,2.09999990463
20191207,05:41:40,5526,1.535,5053,1.40361111111,472,26,446,0,LBTI,FLAOAO,8.76000022888
20200102,05:36:49,2526,0.701666666667,2040,0.566666666667,476,36,440,9,LBTI,FLAOAO,1.63999998569
20200102,06:19:46,3136,0.871111111111,2751,0.764166666667,384,285,99,0,LBTI,FLAOAO,1.63999998569
20200102,07:14:25,1697,0.471388888889,920,0.255555555556,776,109,666,0,LBTI,FLAOAO,7.48000001907
20200103,07:17:35,9028,2.50777777778,6919,1.92194444444,2057,1673,384,51,LBTI,FLAOAO,0.370000004768
20200103,10:46:27,4702,1.30611111111,4070,1.13055555556,456,244,211,176,LBTI,FLAOAO,1.39999997616
20200104,11:36:20,9032,2.50888888889,7833,2.17583333333,939,574,365,259,LBTI,FLAOAO,2.13000011444
20200105,10:22:40,10381,2.88361111111,8450,2.34722222222,1545,30,1514,385,LBTI,FLAOAO,2.52999997139
20200106,09:23:42,3032,0.842222222222,2134,0.592777777778,749,339,410,148,LBTI,FLAOAO,2.13000011444
20200106,10:16:04,1004,0.278888888889,511,0.141944444444,312,259,53,179,LBTI,FLAOAO,2.52999997139
20200106,10:33:17,7515,2.0875,6662,1.85055555556,341,335,6,510,LBTI,FLAOAO,2.52999997139
20200106,12:40:34,1336,0.371111111111,1001,0.278055555556,212,196,16,122,LBTI,FLAOAO,2.52999997139
20200106,13:03:39,500,0.138888888889,284,0.0788888888889,215,75,140,0,LBTI,FLAOAO,4.96999979019
20200106,13:20:03,2835,0.7875,2697,0.749166666667,137,112,25,0,LBTI,FLAOAO,4.96999979019
20200108,01:06:18,778,0.216111111111,195,0.0541666666667,571,37,533,11,LBTI,FLAOAO,2.00999999046
